env_name,n_candidates,method,replicates,selected_true_return_mean,selected_true_return_stderr,regret_to_candidate_oracle_mean,regret_to_candidate_oracle_stderr,candidate_oracle_return_mean,candidate_oracle_return_stderr,regret_to_full_pool_oracle_mean,regret_to_full_pool_oracle_stderr,full_pool_oracle_return_mean,full_pool_oracle_return_stderr,selected_pred_mean_mean,selected_pred_mean_stderr,selected_pred_std_mean,selected_pred_std_stderr,sample_over_mean_mean,sample_over_mean_stderr,selected_action_ood_mass_mean,selected_action_ood_mass_stderr,selected_is_teacher_mean,selected_is_teacher_stderr,selected_is_cem_mean,selected_is_cem_stderr,calibration_beta_mean,calibration_beta_stderr
Pendulum-v1,8,calibrated_pessimistic_bon,36,-3.6949167685489694,0.44965077600249775,0.0016537760880832972,0.00022543684698699356,-3.6932629924608857,0.449657056078766,0.0017140384707843908,0.00022576622393155,-3.693202730078186,0.44965291499806864,-132.51885383054048,7.5671605371321276,0.45814429353002506,0.038925846562215476,-0.02495681195412405,0.09075188976895958,0.2822222222222222,0.02764603680403428,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,8,cem_mean_mpc,36,-3.6952336568763093,0.4496942645803432,0.0019706644154226286,0.00023535238421580897,-3.6932629924608857,0.449657056078766,0.0020309267981237222,0.00023517474926278915,-3.693202730078186,0.44965291499806864,-116.5251900935157,8.15146222809004,0.48962984106764107,0.04263775902645628,0.1731227247634808,0.09944019530927133,0.5644444444444445,0.02100810291309176,0.0,0.0,1.0,0.0,4.0,0.0
Pendulum-v1,8,mean_bon,36,-3.695057584470059,0.4496339939150902,0.0017945920091727897,0.0002223654773779775,-3.6932629924608857,0.449657056078766,0.0018548543918738836,0.00022433285129000292,-3.693202730078186,0.44965291499806864,-132.50183939257929,7.567750328134511,0.4653024573340987,0.039855902046020894,-0.051711090441154614,0.09216279467840244,0.2944444444444445,0.026768983605007304,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,8,oracle,36,-3.6932629924608857,0.449657056078766,0.0,0.0,-3.6932629924608857,0.449657056078766,6.0262382701093777e-05,1.7593170986096022e-05,-3.693202730078186,0.44965291499806864,-144.50767737033073,6.101490565416651,0.49618800615265446,0.039936774668668,0.05121912945609056,0.07537106902552121,0.16444444444444445,0.022011701233245414,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,8,pessimistic_bon,36,-3.6950119028709696,0.4496366865143124,0.0017489104100835845,0.00022509102594314058,-3.6932629924608857,0.449657056078766,0.0018091727927846784,0.00022728896261912847,-3.693202730078186,0.44965291499806864,-132.50330293281797,7.567709091567539,0.4633048359609863,0.039566840019387095,-0.04286398649419851,0.09132733574679112,0.2888888888888889,0.02695610122584607,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,8,posterior_sample_bon,36,-3.694921741962515,0.44964912437867827,0.0016587495016290078,0.00021279425127418013,-3.6932629924608857,0.449657056078766,0.0017190118843301017,0.00021500093417535528,-3.693202730078186,0.44965291499806864,-132.57372706627632,7.5670091447400365,0.46452294983939585,0.03925742465634349,0.18533998298397408,0.08565037085766926,0.27666666666666667,0.01681835731744164,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,8,quantile_bon,36,-3.6950127062599307,0.4496428177444771,0.0017497137990446483,0.00022035708722505627,-3.6932629924608857,0.449657056078766,0.0018099761817457422,0.00022266723952245326,-3.693202730078186,0.44965291499806864,-132.50237475691142,7.567727869822531,0.46520413009341355,0.039844334392707244,-0.07488995488489758,0.09811502723683907,0.29000000000000004,0.026826899554039784,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,8,random,36,-3.69480973416294,0.4496576175955123,0.0015467417020538058,0.00018933703906627054,-3.6932629924608857,0.449657056078766,0.0016070040847548997,0.00019175446304195857,-3.693202730078186,0.44965291499806864,-142.48008881101535,6.405484075367745,0.5190654895382686,0.036312266259228836,0.09364559811755739,0.08477214807328604,0.2588888888888889,0.014297173534508064,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,8,scripted_teacher,36,-3.6950040711106817,0.4496317865075792,0.001741078649794712,0.00025240228698623484,-3.6932629924608857,0.449657056078766,0.0018013410324958057,0.00025240578662092127,-3.693202730078186,0.44965291499806864,-139.55836748920996,8.322015753940805,0.4830084649345197,0.046251142548566236,0.08716592603946555,0.08639001511992155,0.6922222222222223,0.027316810078681943,1.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,8,thompson_bon,36,-3.695057584470059,0.4496339939150902,0.0017945920091727897,0.0002223654773779775,-3.6932629924608857,0.449657056078766,0.0018548543918738836,0.00022433285129000292,-3.693202730078186,0.44965291499806864,-132.50183939257929,7.567750328134511,0.4653024573340987,0.039855902046020894,-0.051711090441154614,0.09216279467840244,0.2944444444444445,0.026768983605007304,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,8,ucb_bon,36,-3.6950456045960625,0.44963532889395164,0.0017826121351765733,0.00022477366538218929,-3.6932629924608857,0.449657056078766,0.0018428745178776672,0.00022679106133816597,-3.693202730078186,0.44965291499806864,-132.50244357417722,7.5677233918718505,0.4664525718163428,0.040083082812897325,-0.08325417859195566,0.09121663385745428,0.2944444444444445,0.026768983605007304,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,8,validation_gated_bon,36,-3.6949167685489694,0.44965077600249775,0.0016537760880832972,0.00022543684698699356,-3.6932629924608857,0.449657056078766,0.0017140384707843908,0.00022576622393155,-3.693202730078186,0.44965291499806864,-132.51885383054048,7.5671605371321276,0.45814429353002506,0.038925846562215476,-0.02495681195412405,0.09075188976895958,0.2822222222222222,0.02764603680403428,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,32,calibrated_pessimistic_bon,36,-3.694861976317379,0.4497122336706098,0.0016529528359216312,0.00025598158069756264,-3.693209023481457,0.44965376416957475,0.0016592462391933913,0.00025621039498462036,-3.693202730078186,0.44965291499806864,-123.66158014950886,7.646638916582535,0.4735210221246613,0.04228519643450887,-0.028041576561152495,0.0880466921464751,0.3855555555555556,0.03939713236773338,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,32,cem_mean_mpc,36,-3.6952336568763093,0.4496942645803432,0.0020246333948519624,0.00023468851529637072,-3.693209023481457,0.44965376416957475,0.0020309267981237222,0.00023517474926278915,-3.693202730078186,0.44965291499806864,-116.5251900935157,8.15146222809004,0.48962984106764107,0.04263775902645628,0.04165758322437249,0.0810937603219095,0.5644444444444445,0.02100810291309176,0.0,0.0,1.0,0.0,4.0,0.0
Pendulum-v1,32,mean_bon,36,-3.6950811354662156,0.44969208104354336,0.0018721119847585367,0.00024286741892746747,-3.693209023481457,0.44965376416957475,0.0018784053880302966,0.00024317673328607827,-3.693202730078186,0.44965291499806864,-123.63560977170465,7.646597273928765,0.48344561902584804,0.04380350378008229,0.03636198325118921,0.0884744778419322,0.39,0.03849139256492679,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,32,oracle,36,-3.693209023481457,0.44965376416957475,0.0,0.0,-3.693209023481457,0.44965376416957475,6.2934032717599294e-06,2.8242542556600042e-06,-3.693202730078186,0.44965291499806864,-143.20903947475537,6.521594772734663,0.4994191797110054,0.03960582259536858,-0.03860543892645691,0.11269573427789098,0.13444444444444448,0.022770227165092402,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,32,pessimistic_bon,36,-3.6950134184062042,0.4496973467925672,0.0018043949247474624,0.00024681514509048845,-3.693209023481457,0.44965376416957475,0.0018106883280192222,0.00024715316461691386,-3.693202730078186,0.44965291499806864,-123.63609318690894,7.6465998822881325,0.48088711690023245,0.04320356179138235,0.007093485433386553,0.08573917184362499,0.38222222222222224,0.03937429487624843,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,32,posterior_sample_bon,36,-3.695021829104807,0.4496909003290021,0.0018128056233500135,0.00024243399163995032,-3.693209023481457,0.44965376416957475,0.0018190990266217734,0.0002426225499561263,-3.693202730078186,0.44965291499806864,-123.73570118986807,7.6457678743487785,0.4817455888137307,0.043406678701865015,0.26084488592361676,0.09316440583461683,0.3922222222222223,0.03784075050245522,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,32,quantile_bon,36,-3.6950134184062042,0.4496973467925672,0.0018043949247474624,0.00024681514509048845,-3.693209023481457,0.44965376416957475,0.0018106883280192222,0.00024715316461691386,-3.693202730078186,0.44965291499806864,-123.63609318690894,7.6465998822881325,0.48088711690023245,0.04320356179138235,0.007093485433386553,0.08573917184362499,0.38222222222222224,0.03937429487624843,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,32,random,36,-3.694526259358921,0.449606131813537,0.0013172358774651452,0.00019618770581760644,-3.693209023481457,0.44965376416957475,0.0013235292807369052,0.0001965635946383394,-3.693202730078186,0.44965291499806864,-144.2307806678306,6.47332632682475,0.4859461817740241,0.03913020389169362,0.05095269943645819,0.06471497090432377,0.2888888888888889,0.0166465487045889,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,32,scripted_teacher,36,-3.6950040711106817,0.4496317865075792,0.0017950476292240458,0.00025298243975997655,-3.693209023481457,0.44965376416957475,0.0018013410324958057,0.00025240578662092127,-3.693202730078186,0.44965291499806864,-139.55836748920996,8.322015753940805,0.4830084649345197,0.046251142548566236,0.0871578867822168,0.10308758294173333,0.6922222222222223,0.027316810078681943,1.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,32,thompson_bon,36,-3.6950811354662156,0.44969208104354336,0.0018721119847585367,0.00024286741892746747,-3.693209023481457,0.44965376416957475,0.0018784053880302966,0.00024317673328607827,-3.693202730078186,0.44965291499806864,-123.63560977170465,7.646597273928765,0.48344561902584804,0.04380350378008229,0.03636198325118921,0.0884744778419322,0.39,0.03849139256492679,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,32,ucb_bon,36,-3.695060432403347,0.44969611237679336,0.0018514089218903337,0.0002429154257885074,-3.693209023481457,0.44965376416957475,0.0018577023251620936,0.0002432393520469093,-3.693202730078186,0.44965291499806864,-123.63633460856575,7.646589270335185,0.4844248312312743,0.04380992127938161,0.04430122585372812,0.08955006271580805,0.38222222222222224,0.03875669140610167,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,32,validation_gated_bon,36,-3.694861976317379,0.4497122336706098,0.0016529528359216312,0.00025598158069756264,-3.693209023481457,0.44965376416957475,0.0016592462391933913,0.00025621039498462036,-3.693202730078186,0.44965291499806864,-123.66158014950886,7.646638916582535,0.4735210221246613,0.04228519643450887,-0.028041576561152495,0.0880466921464751,0.3855555555555556,0.03939713236773338,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,96,calibrated_pessimistic_bon,36,-3.6960637633391524,0.4497875929211684,0.0028610332609672606,0.00024653479454835085,-3.693202730078186,0.44965291499806864,0.0028610332609672606,0.00024653479454835085,-3.693202730078186,0.44965291499806864,-108.5979930890351,6.789706397041123,0.5039330059487299,0.05252235615774737,0.02820492830624381,0.06806585677965928,0.7122222222222222,0.058289250160757346,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,96,cem_mean_mpc,36,-3.6952336568763093,0.4496942645803432,0.0020309267981237222,0.00023517474926278915,-3.693202730078186,0.44965291499806864,0.0020309267981237222,0.00023517474926278915,-3.693202730078186,0.44965291499806864,-116.5251900935157,8.15146222809004,0.48962984106764107,0.04263775902645628,-0.18440996727239634,0.10815650875513638,0.5644444444444445,0.02100810291309176,0.0,0.0,1.0,0.0,4.0,0.0
Pendulum-v1,96,mean_bon,36,-3.6960637633391524,0.4497875929211684,0.0028610332609672606,0.00024653479454835085,-3.693202730078186,0.44965291499806864,0.0028610332609672606,0.00024653479454835085,-3.693202730078186,0.44965291499806864,-108.5979930890351,6.789706397041123,0.5039330059487299,0.05252235615774737,0.02820492830624381,0.06806585677965928,0.7122222222222222,0.058289250160757346,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,96,oracle,36,-3.693202730078186,0.44965291499806864,0.0,0.0,-3.693202730078186,0.44965291499806864,0.0,0.0,-3.693202730078186,0.44965291499806864,-143.26807279531545,6.421887421209707,0.5053823378759498,0.035669547884620685,-0.004732581564726557,0.10609085377081227,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,96,pessimistic_bon,36,-3.6960637633391524,0.4497875929211684,0.0028610332609672606,0.00024653479454835085,-3.693202730078186,0.44965291499806864,0.0028610332609672606,0.00024653479454835085,-3.693202730078186,0.44965291499806864,-108.5979930890351,6.789706397041123,0.5039330059487299,0.05252235615774737,0.02820492830624381,0.06806585677965928,0.7122222222222222,0.058289250160757346,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,96,posterior_sample_bon,36,-3.696124012848215,0.4497706697617137,0.002921282770030043,0.00024351330237386314,-3.693202730078186,0.44965291499806864,0.002921282770030043,0.00024351330237386314,-3.693202730078186,0.44965291499806864,-108.69641679488997,6.795858862525448,0.5088390444038363,0.0530137259681967,0.3188193330943002,0.07816822457430829,0.6911111111111112,0.06279442116785532,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,96,quantile_bon,36,-3.6960637633391524,0.4497875929211684,0.0028610332609672606,0.00024653479454835085,-3.693202730078186,0.44965291499806864,0.0028610332609672606,0.00024653479454835085,-3.693202730078186,0.44965291499806864,-108.5979930890351,6.789706397041123,0.5039330059487299,0.05252235615774737,0.02820492830624381,0.06806585677965928,0.7122222222222222,0.058289250160757346,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,96,random,36,-3.6944457711974277,0.44968247893482155,0.0012430411192430825,0.00022704869322853942,-3.693202730078186,0.44965291499806864,0.0012430411192430825,0.00022704869322853942,-3.693202730078186,0.44965291499806864,-141.89144977683648,6.180735284580881,0.4928008600873394,0.03564849238673765,0.07656551006682914,0.09626386067300376,0.23888888888888887,0.028035628629712216,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,96,scripted_teacher,36,-3.6950040711106817,0.4496317865075792,0.0018013410324958057,0.00025240578662092127,-3.693202730078186,0.44965291499806864,0.0018013410324958057,0.00025240578662092127,-3.693202730078186,0.44965291499806864,-139.55836748920996,8.322015753940805,0.4830084649345197,0.046251142548566236,-0.02855572912683065,0.10548550579634519,0.6922222222222223,0.027316810078681943,1.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,96,thompson_bon,36,-3.696169309221908,0.4497855248567036,0.0029665791437229103,0.00023637307905326386,-3.693202730078186,0.44965291499806864,0.0029665791437229103,0.00023637307905326386,-3.693202730078186,0.44965291499806864,-108.61448287171518,6.791510253982224,0.5243376800195539,0.05416346512817389,-0.008347983330019923,0.07484050048337046,0.73,0.05792989742674343,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,96,ucb_bon,36,-3.696124786686814,0.44979419676597265,0.002922056608628632,0.0002444723091271855,-3.693202730078186,0.44965291499806864,0.002922056608628632,0.0002444723091271855,-3.693202730078186,0.44965291499806864,-108.61550601134286,6.791562211557508,0.5257646357979252,0.05414614357629615,-0.010523968389484205,0.07459940251344016,0.7211111111111111,0.05968139985402617,0.0,0.0,0.0,0.0,4.0,0.0
Pendulum-v1,96,validation_gated_bon,36,-3.6960637633391524,0.4497875929211684,0.0028610332609672606,0.00024653479454835085,-3.693202730078186,0.44965291499806864,0.0028610332609672606,0.00024653479454835085,-3.693202730078186,0.44965291499806864,-108.5979930890351,6.789706397041123,0.5039330059487299,0.05252235615774737,0.02820492830624381,0.06806585677965928,0.7122222222222222,0.058289250160757346,0.0,0.0,0.0,0.0,4.0,0.0
