env_name,n_candidates,method,replicates,selected_true_return_mean,selected_true_return_stderr,regret_to_candidate_oracle_mean,regret_to_candidate_oracle_stderr,candidate_oracle_return_mean,candidate_oracle_return_stderr,regret_to_full_pool_oracle_mean,regret_to_full_pool_oracle_stderr,full_pool_oracle_return_mean,full_pool_oracle_return_stderr,selected_pred_mean_mean,selected_pred_mean_stderr,selected_pred_std_mean,selected_pred_std_stderr,sample_over_mean_mean,sample_over_mean_stderr,selected_action_ood_mass_mean,selected_action_ood_mass_stderr,selected_is_cem_mean,selected_is_cem_stderr,calibration_beta_mean,calibration_beta_stderr
InvertedPendulum-v5,8,calibrated_pessimistic_bon,18,7.5,1.4490249144215497,1.9444444444444444,0.6021324969938867,9.444444444444445,1.160972722152916,10.777777777777779,1.6139821162593282,18.27777777777778,1.2980768972145151,-34628.23974015033,6098.112401295418,2948.214113228261,472.4496975046985,266.50136864518674,845.9956322425545,0.28611111111111115,0.042454426845158426,0.0,0.0,4.0,0.0
InvertedPendulum-v5,8,cem_mean_mpc,18,8.277777777777779,1.6838439442144522,1.1666666666666667,1.6866449661473117,9.444444444444445,1.160972722152916,10.0,1.5571886851975227,18.27777777777778,1.2980768972145151,-929.5061278191047,198.88014721060105,512.7260842339856,102.16114264323392,-100.80322625366117,170.93946930953092,0.5347222222222222,0.022878880513821535,1.0,0.0,4.0,0.0
InvertedPendulum-v5,8,mean_bon,18,7.5,1.4490249144215497,1.9444444444444444,0.6021324969938867,9.444444444444445,1.160972722152916,10.777777777777779,1.6139821162593282,18.27777777777778,1.2980768972145151,-34628.23974015033,6098.112401295418,2948.214113228261,472.4496975046985,266.50136864518674,845.9956322425545,0.28611111111111115,0.042454426845158426,0.0,0.0,4.0,0.0
InvertedPendulum-v5,8,oracle,18,9.444444444444445,1.160972722152916,0.0,0.0,9.444444444444445,1.160972722152916,8.833333333333334,1.4669562993878602,18.27777777777778,1.2980768972145151,-55191.978428081326,9283.936529509083,4992.262775200519,1035.3718513592885,2940.2920514118714,1864.755189601219,0.2041666666666667,0.060574927944033394,0.0,0.0,4.0,0.0
InvertedPendulum-v5,8,pessimistic_bon,18,7.5,1.4490249144215497,1.9444444444444444,0.6021324969938867,9.444444444444445,1.160972722152916,10.777777777777779,1.6139821162593282,18.27777777777778,1.2980768972145151,-34628.23974015033,6098.112401295418,2948.214113228261,472.4496975046985,266.50136864518674,845.9956322425545,0.28611111111111115,0.042454426845158426,0.0,0.0,4.0,0.0
InvertedPendulum-v5,8,posterior_sample_bon,18,7.5,1.4490249144215497,1.9444444444444444,0.6021324969938867,9.444444444444445,1.160972722152916,10.777777777777779,1.6139821162593282,18.27777777777778,1.2980768972145151,-34628.23974015033,6098.112401295418,2948.214113228261,472.4496975046985,266.50136864518674,845.9956322425545,0.28611111111111115,0.042454426845158426,0.0,0.0,4.0,0.0
InvertedPendulum-v5,8,quantile_bon,18,7.5,1.4490249144215497,1.9444444444444444,0.6021324969938867,9.444444444444445,1.160972722152916,10.777777777777779,1.6139821162593282,18.27777777777778,1.2980768972145151,-34628.23974015033,6098.112401295418,2948.214113228261,472.4496975046985,266.50136864518674,845.9956322425545,0.28611111111111115,0.042454426845158426,0.0,0.0,4.0,0.0
InvertedPendulum-v5,8,random,18,3.8333333333333335,0.4591125283909057,5.611111111111111,1.1885589915515202,9.444444444444445,1.160972722152916,14.444444444444445,1.328968891726937,18.27777777777778,1.2980768972145151,-103592.61132834006,5678.321039060676,7265.2102796929585,1026.3141638863306,-2624.4358262273327,2416.6296537099233,0.3513888888888889,0.0735278231491424,0.0,0.0,4.0,0.0
InvertedPendulum-v5,8,thompson_bon,18,7.333333333333333,1.4752866122334654,2.111111111111111,0.6562364913711497,9.444444444444445,1.160972722152916,10.944444444444445,1.6299328792913277,18.27777777777778,1.2980768972145151,-34671.351707162175,6084.668406420937,3037.2236566707975,451.2630423665317,199.39294544810068,851.7451632530167,0.3125,0.04556516915937958,0.0,0.0,4.0,0.0
InvertedPendulum-v5,8,ucb_bon,18,7.555555555555555,1.4713433065180404,1.8888888888888888,0.6562364913711497,9.444444444444445,1.160972722152916,10.722222222222221,1.4946649253010524,18.27777777777778,1.2980768972145151,-34839.93014539692,6124.705449328315,3236.1879573880806,504.17768098308744,326.2435650499674,877.9536930166406,0.30694444444444446,0.04616880594054073,0.0,0.0,4.0,0.0
InvertedPendulum-v5,8,validation_gated_bon,18,7.5,1.4490249144215497,1.9444444444444444,0.6021324969938867,9.444444444444445,1.160972722152916,10.777777777777779,1.6139821162593282,18.27777777777778,1.2980768972145151,-34628.23974015033,6098.112401295418,2948.214113228261,472.4496975046985,266.50136864518674,845.9956322425545,0.28611111111111115,0.042454426845158426,0.0,0.0,4.0,0.0
InvertedPendulum-v5,32,calibrated_pessimistic_bon,18,10.38888888888889,2.0534346946093556,4.055555555555555,0.8762375831394289,14.444444444444445,1.6112801353753008,7.888888888888889,1.497031679339815,18.27777777777778,1.2980768972145151,-6536.169773724293,1615.4404291449214,911.6480410053666,224.98657702245174,6.5679624590235965,239.7882072623007,0.17777777777777776,0.03563665179760159,0.0,0.0,4.0,0.0
InvertedPendulum-v5,32,cem_mean_mpc,18,8.277777777777779,1.6838439442144522,6.166666666666667,1.3961899602950734,14.444444444444445,1.6112801353753008,10.0,1.5571886851975227,18.27777777777778,1.2980768972145151,-929.5061278191047,198.88014721060105,512.7260842339856,102.16114264323392,37.60580599068019,184.71420111631986,0.5347222222222222,0.022878880513821535,1.0,0.0,4.0,0.0
InvertedPendulum-v5,32,mean_bon,18,10.666666666666666,2.214037213850238,3.7777777777777777,0.9550538278487755,14.444444444444445,1.6112801353753008,7.611111111111111,1.594801376550175,18.27777777777778,1.2980768972145151,-6356.16614355136,1621.2121027970854,976.263118683678,243.8453834270427,17.377526502940455,239.65619788263794,0.17222222222222222,0.04076920178380487,0.0,0.0,4.0,0.0
InvertedPendulum-v5,32,oracle,18,14.444444444444445,1.6112801353753008,0.0,0.0,14.444444444444445,1.6112801353753008,3.8333333333333335,1.007326105267277,18.27777777777778,1.2980768972145151,-34211.68452880105,7351.2647694943735,3521.3351103253444,866.5958732714361,2496.729213754542,1733.4935401933963,0.17222222222222222,0.05172233279264805,0.0,0.0,4.0,0.0
InvertedPendulum-v5,32,pessimistic_bon,18,10.11111111111111,2.1142048195200074,4.333333333333333,0.9868415319342446,14.444444444444445,1.6112801353753008,8.166666666666666,1.5344624998346141,18.27777777777778,1.2980768972145151,-6359.223848325738,1620.6252366230046,972.7026405324682,244.55712249706764,22.78111790679034,239.65410491943433,0.18333333333333335,0.039502626701776046,0.0,0.0,4.0,0.0
InvertedPendulum-v5,32,posterior_sample_bon,18,9.666666666666666,2.1783245945486835,4.777777777777778,1.0711778245163859,14.444444444444445,1.6112801353753008,8.61111111111111,1.5406027359846723,18.27777777777778,1.2980768972145151,-6604.982360858498,1617.449432332762,1303.5493895490918,378.2646405270033,411.217915324538,403.27395527861694,0.20416666666666664,0.04578874836817647,0.0,0.0,4.0,0.0
InvertedPendulum-v5,32,quantile_bon,18,10.11111111111111,2.1142048195200074,4.333333333333333,0.9868415319342446,14.444444444444445,1.6112801353753008,8.166666666666666,1.5344624998346141,18.27777777777778,1.2980768972145151,-6359.223848325738,1620.6252366230046,972.7026405324682,244.55712249706764,22.78111790679034,239.65410491943433,0.18333333333333335,0.039502626701776046,0.0,0.0,4.0,0.0
InvertedPendulum-v5,32,random,18,2.888888888888889,0.41921876368168826,11.555555555555555,1.4399124479153527,14.444444444444445,1.6112801353753008,15.38888888888889,1.2076523135343613,18.27777777777778,1.2980768972145151,-106919.86805691174,8750.586996728824,7507.0662668337545,959.6005774129407,366.9260686604604,1633.0229819189697,0.37916666666666665,0.06398561163833652,0.0,0.0,4.0,0.0
InvertedPendulum-v5,32,thompson_bon,18,9.944444444444445,2.14426156557057,4.5,0.9975460085708762,14.444444444444445,1.6112801353753008,8.333333333333334,1.567646752259348,18.27777777777778,1.2980768972145151,-6402.3358153375775,1614.317581436788,1061.7121839750052,246.8294717078217,-44.3273052902957,255.48210408124686,0.20972222222222225,0.0464041499690495,0.0,0.0,4.0,0.0
InvertedPendulum-v5,32,ucb_bon,18,10.11111111111111,2.303576203660554,4.333333333333333,1.0478736639911677,14.444444444444445,1.6112801353753008,8.166666666666666,1.6234595514002437,18.27777777777778,1.2980768972145151,-6489.433254070256,1637.8633845477777,1320.9034984411273,377.27961162302233,180.38958261967485,390.70795293818543,0.21805555555555556,0.052774552705040896,0.0,0.0,4.0,0.0
InvertedPendulum-v5,32,validation_gated_bon,18,10.38888888888889,2.0534346946093556,4.055555555555555,0.8762375831394289,14.444444444444445,1.6112801353753008,7.888888888888889,1.497031679339815,18.27777777777778,1.2980768972145151,-6536.169773724293,1615.4404291449214,911.6480410053666,224.98657702245174,6.5679624590235965,239.7882072623007,0.17777777777777776,0.03563665179760159,0.0,0.0,4.0,0.0
InvertedPendulum-v5,96,calibrated_pessimistic_bon,18,10.722222222222221,2.104780670354455,7.555555555555555,1.4170350667987723,18.27777777777778,1.2980768972145151,7.555555555555555,1.4170350667987723,18.27777777777778,1.2980768972145151,-2430.180148622592,773.6851794837664,471.70394933203403,152.42217325275263,-10.526356246924642,139.86883217975415,0.22499999999999998,0.0364364430081336,0.0,0.0,4.0,0.0
InvertedPendulum-v5,96,cem_mean_mpc,18,8.277777777777779,1.6838439442144522,10.0,1.5571886851975227,18.27777777777778,1.2980768972145151,10.0,1.5571886851975227,18.27777777777778,1.2980768972145151,-929.5061278191047,198.88014721060105,512.7260842339856,102.16114264323392,29.452486751056465,98.01688563082291,0.5347222222222222,0.022878880513821535,1.0,0.0,4.0,0.0
InvertedPendulum-v5,96,mean_bon,18,9.88888888888889,2.12345890121663,8.38888888888889,1.5127754195061538,18.27777777777778,1.2980768972145151,8.38888888888889,1.5127754195061538,18.27777777777778,1.2980768972145151,-2378.8771685387455,768.2248794722826,496.22563267469417,151.71134046109978,-90.88690086501514,147.4839612098482,0.23749999999999996,0.03672955836266399,0.0,0.0,4.0,0.0
InvertedPendulum-v5,96,oracle,18,18.27777777777778,1.2980768972145151,0.0,0.0,18.27777777777778,1.2980768972145151,0.0,0.0,18.27777777777778,1.2980768972145151,-12875.363066716936,4049.7870217733885,1071.5230616092097,419.74399551762775,-27.415787989243956,208.42197202951226,0.09722222222222222,0.022767014833205427,0.0,0.0,4.0,0.0
InvertedPendulum-v5,96,pessimistic_bon,18,9.88888888888889,2.12345890121663,8.38888888888889,1.5127754195061538,18.27777777777778,1.2980768972145151,8.38888888888889,1.5127754195061538,18.27777777777778,1.2980768972145151,-2378.8771685387455,768.2248794722826,496.22563267469417,151.71134046109978,-90.88690086501514,147.4839612098482,0.23749999999999996,0.03672955836266399,0.0,0.0,4.0,0.0
InvertedPendulum-v5,96,posterior_sample_bon,18,10.11111111111111,2.1706432420462614,8.166666666666666,1.3558153613666013,18.27777777777778,1.2980768972145151,8.166666666666666,1.3558153613666013,18.27777777777778,1.2980768972145151,-2729.2176635586707,957.1022872794375,746.4228095706903,352.7943645910777,340.5094521810914,322.27976067688076,0.24583333333333332,0.0419719210528032,0.0,0.0,4.0,0.0
InvertedPendulum-v5,96,quantile_bon,18,9.88888888888889,2.12345890121663,8.38888888888889,1.5127754195061538,18.27777777777778,1.2980768972145151,8.38888888888889,1.5127754195061538,18.27777777777778,1.2980768972145151,-2391.212450560018,767.0975918645073,591.2496093414084,180.09786972480399,-94.86788672637078,147.4979325490996,0.2513888888888889,0.03740304581013545,0.0,0.0,4.0,0.0
InvertedPendulum-v5,96,random,18,4.0,0.7094138241225704,14.277777777777779,1.488091192026868,18.27777777777778,1.2980768972145151,14.277777777777779,1.488091192026868,18.27777777777778,1.2980768972145151,-88519.80795581598,9375.386993431357,5537.98747752257,690.4388352781006,8.112292522967335,1244.3043707668246,0.39166666666666666,0.05160812622843865,0.0,0.0,4.0,0.0
InvertedPendulum-v5,96,thompson_bon,18,9.61111111111111,2.1483218696189206,8.666666666666666,1.533929977694741,18.27777777777778,1.2980768972145151,8.666666666666666,1.533929977694741,18.27777777777778,1.2980768972145151,-2411.637116541477,763.730817056968,602.3922002452758,178.41097089125273,-103.97766813591727,147.4806815503316,0.2652777777777777,0.04088176843727761,0.0,0.0,4.0,0.0
InvertedPendulum-v5,96,ucb_bon,18,9.722222222222221,2.134077008177938,8.555555555555555,1.5576549791697045,18.27777777777778,1.2980768972145151,8.555555555555555,1.5576549791697045,18.27777777777778,1.2980768972145151,-2407.6878511789687,764.4599560088666,612.0734196746677,177.71591384497785,-93.9892197553973,147.5166228818154,0.24722222222222218,0.037316483903917626,0.0,0.0,4.0,0.0
InvertedPendulum-v5,96,validation_gated_bon,18,10.722222222222221,2.104780670354455,7.555555555555555,1.4170350667987723,18.27777777777778,1.2980768972145151,7.555555555555555,1.4170350667987723,18.27777777777778,1.2980768972145151,-2430.180148622592,773.6851794837664,471.70394933203403,152.42217325275263,-10.526356246924642,139.86883217975415,0.22499999999999998,0.0364364430081336,0.0,0.0,4.0,0.0
Reacher-v5,8,calibrated_pessimistic_bon,18,-12.696254178204567,1.0499341347455715,0.6718754950814129,0.2733834613932439,-12.024378683123151,0.9196808520459148,4.937249579993381,0.8874808293621812,-7.7590045982111855,0.7600621435743348,-12.664760216918463,0.9231009414118043,0.6785123805346263,0.11099744155527204,-0.014846287498758838,0.11248592622437652,0.123015873015873,0.024476345487985555,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,8,cem_mean_mpc,18,-23.86489527239648,0.8062493148163519,11.840516589273326,1.1034602671123406,-12.024378683123151,0.9196808520459148,16.10589067418529,0.8643477293010465,-7.7590045982111855,0.7600621435743348,-23.539516861764703,0.6144692225150621,0.9884511374856064,0.15511622738620165,-0.008038035881053673,0.22915396301982674,0.36428571428571427,0.012717364475800434,1.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,8,mean_bon,18,-12.585574199427706,1.0146382832337097,0.5611955163045538,0.21415852543754052,-12.024378683123151,0.9196808520459148,4.826569601216522,0.8763519117018391,-7.7590045982111855,0.7600621435743348,-12.652738273189144,0.9203732808380218,0.6846559851707299,0.1099016395758415,0.017148651212630255,0.11678721968291518,0.11825396825396825,0.023208249751974566,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,8,oracle,18,-12.024378683123151,0.9196808520459148,0.0,0.0,-12.024378683123151,0.9196808520459148,4.265374084911968,0.8260304949945573,-7.7590045982111855,0.7600621435743348,-13.146120671202315,0.9841369071965255,1.1739741017214407,0.3011551680877115,-0.7872882840303423,0.7846919337379412,0.12380952380952381,0.025643641938735737,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,8,pessimistic_bon,18,-12.585574199427706,1.0146382832337097,0.5611955163045538,0.21415852543754052,-12.024378683123151,0.9196808520459148,4.826569601216522,0.8763519117018391,-7.7590045982111855,0.7600621435743348,-12.652738273189144,0.9203732808380218,0.6846559851707299,0.1099016395758415,0.017148651212630255,0.11678721968291518,0.11825396825396825,0.023208249751974566,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,8,posterior_sample_bon,18,-12.995226454445534,1.0650397276283425,0.9708477713223805,0.3379344104817706,-12.024378683123151,0.9196808520459148,5.236221856234349,0.904670222682542,-7.7590045982111855,0.7600621435743348,-12.81476894397428,0.9875764677612725,0.926322207313338,0.3255905606217374,0.3475678674774054,0.2994331622625896,0.1246031746031746,0.0237760424409054,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,8,quantile_bon,18,-12.585574199427706,1.0146382832337097,0.5611955163045538,0.21415852543754052,-12.024378683123151,0.9196808520459148,4.826569601216522,0.8763519117018391,-7.7590045982111855,0.7600621435743348,-12.652738273189144,0.9203732808380218,0.6846559851707299,0.1099016395758415,0.017148651212630255,0.11678721968291518,0.11825396825396825,0.023208249751974566,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,8,random,18,-27.44101707710296,4.472417130045585,15.416638393979806,4.443257818942003,-12.024378683123151,0.9196808520459148,19.682012478891767,4.3872827293064685,-7.7590045982111855,0.7600621435743348,-422.8204952322965,226.54758041127945,835.0173011524939,504.0012000723442,102.0285652565072,291.83356542234674,0.44999999999999996,0.05814079583955094,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,8,thompson_bon,18,-12.935207524625874,1.0473605444706604,0.9108288415027199,0.33137980437709663,-12.024378683123151,0.9196808520459148,5.176202926414688,0.9119003102549802,-7.7590045982111855,0.7600621435743348,-12.756807962425897,0.9282999475330322,0.7753595113457228,0.13810600606720663,0.1261784877576479,0.10017087283440787,0.12142857142857141,0.023163504754556016,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,8,ucb_bon,18,-30.47812805396633,5.784964040484864,18.45374937084317,6.139261007481756,-12.024378683123151,0.9196808520459148,22.71912345575514,6.108700115420057,-7.7590045982111855,0.7600621435743348,-1179.0625177038248,365.7084839349449,2294.5248924926873,693.4702103821111,588.5306331061436,504.22544485196784,0.44047619047619047,0.07948287243679812,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,8,validation_gated_bon,18,-12.696254178204567,1.0499341347455715,0.6718754950814129,0.2733834613932439,-12.024378683123151,0.9196808520459148,4.937249579993381,0.8874808293621812,-7.7590045982111855,0.7600621435743348,-12.664760216918463,0.9231009414118043,0.6785123805346263,0.11099744155527204,-0.014846287498758838,0.11248592622437652,0.123015873015873,0.024476345487985555,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,32,calibrated_pessimistic_bon,18,-11.137766292421999,1.0890203135635814,1.1471413385531863,0.3168513398731353,-9.990624953868812,0.8990723370695604,3.3787616942108123,0.8291842266738046,-7.7590045982111855,0.7600621435743348,-10.450556943481189,0.9405436832723981,0.5450909830131447,0.09452262612710044,-0.04930380281220318,0.1416818904700326,0.07857142857142857,0.01929980119752115,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,32,cem_mean_mpc,18,-23.86489527239648,0.8062493148163519,13.874270318527667,0.9733678035806984,-9.990624953868812,0.8990723370695604,16.10589067418529,0.8643477293010465,-7.7590045982111855,0.7600621435743348,-23.539516861764703,0.6144692225150621,0.9884511374856064,0.15511622738620165,-0.6162710154197308,0.43735719109867166,0.36428571428571427,0.012717364475800434,1.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,32,mean_bon,18,-11.06053320080304,1.0853398998951171,1.0699082469342276,0.3169120393549799,-9.990624953868812,0.8990723370695604,3.3015286025918535,0.8405583228213312,-7.7590045982111855,0.7600621435743348,-10.435034218842025,0.9386313636756989,0.6877532542653848,0.1427068494082206,0.03015620081207615,0.16283933275075047,0.07777777777777778,0.019264252062459453,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,32,oracle,18,-9.990624953868812,0.8990723370695604,0.0,0.0,-9.990624953868812,0.8990723370695604,2.2316203556576264,0.6471798947831903,-7.7590045982111855,0.7600621435743348,-11.59603987365962,1.1794642692156012,1.068063737336023,0.2138869320680352,0.16260516636669842,0.2145473761824391,0.08253968253968254,0.02285351148661802,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,32,pessimistic_bon,18,-11.137766292421999,1.0890203135635814,1.1471413385531863,0.3168513398731353,-9.990624953868812,0.8990723370695604,3.3787616942108123,0.8291842266738046,-7.7590045982111855,0.7600621435743348,-10.450556943481189,0.9405436832723981,0.5450909830131447,0.09452262612710044,-0.04930380281220318,0.1416818904700326,0.07857142857142857,0.01929980119752115,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,32,posterior_sample_bon,18,-11.120443751622645,1.1141320982640863,1.1298187977538323,0.41465774256347854,-9.990624953868812,0.8990723370695604,3.3614391534114585,0.8290311596698782,-7.7590045982111855,0.7600621435743348,-12.705305531217308,1.7718110378669814,3.8468909275647354,1.7694401430031022,2.7753667037051266,1.3843924426784897,0.09523809523809525,0.023697214108749993,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,32,quantile_bon,18,-11.232197324786778,1.105150345896478,1.2415723709179658,0.34401602354102095,-9.990624953868812,0.8990723370695604,3.4731927265755917,0.843746484802105,-7.7590045982111855,0.7600621435743348,-10.43858155016393,0.9390707711493627,0.5625910809144217,0.09222042884035432,-0.1393681503930395,0.15470445921647671,0.07936507936507936,0.01947086564091298,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,32,random,18,-22.627752642014485,3.310867752186086,12.637127688145673,3.6372722276033103,-9.990624953868812,0.8990723370695604,14.8687480438033,3.493910633792144,-7.7590045982111855,0.7600621435743348,-472.79672302986455,305.2198701427805,676.7112474762243,452.1450506109562,405.63826682880375,289.90547338505723,0.3468253968253968,0.05723388589363126,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,32,thompson_bon,18,-11.182359425092656,1.101223468028964,1.191734471223844,0.31723224506914316,-9.990624953868812,0.8990723370695604,3.42335482688147,0.8231291956878384,-7.7590045982111855,0.7600621435743348,-10.795896766640425,1.0196993792302356,1.2468122749151642,0.5412318219429669,-0.5560158648025899,0.8345096737379365,0.08412698412698413,0.01986646392980261,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,32,ucb_bon,18,-42.77847691897443,6.404343488448618,32.7878519651056,6.475697625142755,-9.990624953868812,0.8990723370695604,35.019472320763235,6.578236236449025,-7.7590045982111855,0.7600621435743348,-1840.55820328686,342.9056431179028,3841.324733483913,724.7293514882209,1262.7368042329229,531.051377940297,0.6428571428571428,0.07801560468156055,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,32,validation_gated_bon,18,-11.137766292421999,1.0890203135635814,1.1471413385531863,0.3168513398731353,-9.990624953868812,0.8990723370695604,3.3787616942108123,0.8291842266738046,-7.7590045982111855,0.7600621435743348,-10.450556943481189,0.9405436832723981,0.5450909830131447,0.09452262612710044,-0.04930380281220318,0.1416818904700326,0.07857142857142857,0.01929980119752115,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,96,calibrated_pessimistic_bon,18,-7.801287518636737,0.7788424395432956,0.04228292042555055,0.04228292042555054,-7.7590045982111855,0.7600621435743348,0.04228292042555055,0.04228292042555054,-7.7590045982111855,0.7600621435743348,-7.431847346154108,0.6204512369839337,0.5165579209795866,0.05439204265113698,0.23145315683335937,0.12456977564631308,0.010317460317460317,0.010317460317460319,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,96,cem_mean_mpc,18,-23.86489527239648,0.8062493148163519,16.10589067418529,0.8643477293010465,-7.7590045982111855,0.7600621435743348,16.10589067418529,0.8643477293010465,-7.7590045982111855,0.7600621435743348,-23.539516861764703,0.6144692225150621,0.9884511374856064,0.15511622738620165,-0.11456074064994286,0.27292626466873654,0.36428571428571427,0.012717364475800434,1.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,96,mean_bon,18,-7.7590045982111855,0.7600621435743348,0.0,0.0,-7.7590045982111855,0.7600621435743348,0.0,0.0,-7.7590045982111855,0.7600621435743348,-7.28342123281317,0.5301324983331833,0.5575745942320304,0.05816790619495159,0.1582239834384152,0.1471722377559452,0.0,0.0,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,96,oracle,18,-7.7590045982111855,0.7600621435743348,0.0,0.0,-7.7590045982111855,0.7600621435743348,0.0,0.0,-7.7590045982111855,0.7600621435743348,-7.28342123281317,0.5301324983331833,0.5575745942320304,0.05816790619495159,0.1582239834384152,0.1471722377559452,0.0,0.0,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,96,pessimistic_bon,18,-7.7590045982111855,0.7600621435743348,0.0,0.0,-7.7590045982111855,0.7600621435743348,0.0,0.0,-7.7590045982111855,0.7600621435743348,-7.28342123281317,0.5301324983331833,0.5575745942320304,0.05816790619495159,0.1582239834384152,0.1471722377559452,0.0,0.0,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,96,posterior_sample_bon,18,-8.148401356501779,0.8480518994043053,0.3893967582905931,0.3893967582905931,-7.7590045982111855,0.7600621435743348,0.3893967582905931,0.3893967582905931,-7.7590045982111855,0.7600621435743348,-8.4866464576506,1.2508526813832774,1.4870347716142094,0.9352725732430865,1.513263932170726,1.3052324581452757,0.007936507936507936,0.007936507936507938,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,96,quantile_bon,18,-7.7590045982111855,0.7600621435743348,0.0,0.0,-7.7590045982111855,0.7600621435743348,0.0,0.0,-7.7590045982111855,0.7600621435743348,-7.28342123281317,0.5301324983331833,0.5575745942320304,0.05816790619495159,0.1582239834384152,0.1471722377559452,0.0,0.0,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,96,random,18,-24.588450482536025,3.314425203810246,16.82944588432484,3.300708299983278,-7.7590045982111855,0.7600621435743348,16.82944588432484,3.300708299983278,-7.7590045982111855,0.7600621435743348,-191.39013361282477,102.39239539340845,228.8901420440849,133.9582458866104,139.34455509429597,100.63472659327638,0.41111111111111115,0.05329675060317796,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,96,thompson_bon,18,-7.7590045982111855,0.7600621435743348,0.0,0.0,-7.7590045982111855,0.7600621435743348,0.0,0.0,-7.7590045982111855,0.7600621435743348,-7.28342123281317,0.5301324983331833,0.5575745942320304,0.05816790619495159,0.1582239834384152,0.1471722377559452,0.0,0.0,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,96,ucb_bon,18,-71.35504204619845,3.294548895998589,63.59603744798725,2.9191157944613346,-7.7590045982111855,0.7600621435743348,63.59603744798725,2.9191157944613346,-7.7590045982111855,0.7600621435743348,-2594.046206430004,231.22432180209978,5413.706531598099,537.3456288783675,1526.8892810226293,782.9768754062031,0.9611111111111111,0.02673374804851157,0.0,0.0,2.7633582853165937,0.21556064201249336
Reacher-v5,96,validation_gated_bon,18,-7.801287518636737,0.7788424395432956,0.04228292042555055,0.04228292042555054,-7.7590045982111855,0.7600621435743348,0.04228292042555055,0.04228292042555054,-7.7590045982111855,0.7600621435743348,-7.431847346154108,0.6204512369839337,0.5165579209795866,0.05439204265113698,0.23145315683335937,0.12456977564631308,0.010317460317460317,0.010317460317460319,0.0,0.0,2.7633582853165937,0.21556064201249336
